,0
wstate_nativegates_ibm_qiskit_opt1_8_opt_1.qasm,0.7080078125
wstate_nativegates_ibm_qiskit_opt1_8_opt_2.qasm,0.736328125
wstate_nativegates_ibm_qiskit_opt1_8_opt_3.qasm,0.7412109375
grover-noancilla_nativegates_ibm_qiskit_opt2_5_opt_0.qasm,0.0224609375
grover-noancilla_nativegates_ibm_qiskit_opt2_5_opt_1.qasm,0.0302734375
grover-noancilla_nativegates_ibm_qiskit_opt2_5_opt_2.qasm,0.03515625
grover-noancilla_nativegates_ibm_qiskit_opt2_5_opt_3.qasm,0.029296875
realamprandom_nativegates_quantinuum_tket_5_opt_0.qasm,0.0478515625
realamprandom_nativegates_quantinuum_tket_5_opt_1.qasm,0.1767578125
realamprandom_nativegates_quantinuum_tket_5_opt_2.qasm,0.275390625
realamprandom_nativegates_quantinuum_tket_5_opt_3.qasm,0.2958984375
qwalk-v-chain_nativegates_rigetti_qiskit_opt1_5_opt_0.qasm,0.0615234375
qwalk-v-chain_nativegates_rigetti_qiskit_opt1_5_opt_1.qasm,0.091796875
qwalk-v-chain_nativegates_rigetti_qiskit_opt1_5_opt_2.qasm,0.08203125
qwalk-v-chain_nativegates_rigetti_qiskit_opt1_5_opt_3.qasm,0.0703125
random_indep_qiskit_2_opt_0.qasm,0.8017578125
random_indep_qiskit_2_opt_1.qasm,0.8017578125
random_indep_qiskit_2_opt_2.qasm,0.9638671875
random_indep_qiskit_2_opt_3.qasm,0.9638671875
qpeinexact_nativegates_ionq_qiskit_opt2_2_opt_0.qasm,0.8740234375
qpeinexact_nativegates_ionq_qiskit_opt2_2_opt_1.qasm,0.900390625
qpeinexact_nativegates_ionq_qiskit_opt2_2_opt_2.qasm,0.962890625
qpeinexact_nativegates_ionq_qiskit_opt2_2_opt_3.qasm,0.966796875
qwalk-noancilla_nativegates_ionq_qiskit_opt3_10_opt_0.qasm,0.0068359375
qwalk-noancilla_nativegates_ionq_qiskit_opt3_10_opt_1.qasm,0.001953125
qwalk-noancilla_nativegates_ionq_qiskit_opt3_10_opt_2.qasm,0.0009765625
qwalk-noancilla_nativegates_ionq_qiskit_opt3_10_opt_3.qasm,0.0
realamprandom_nativegates_ibm_qiskit_opt3_7_opt_0.qasm,0.0205078125
realamprandom_nativegates_ibm_qiskit_opt3_7_opt_1.qasm,0.0537109375
realamprandom_nativegates_ibm_qiskit_opt3_7_opt_2.qasm,0.08984375
realamprandom_nativegates_ibm_qiskit_opt3_7_opt_3.qasm,0.0498046875
qft_nativegates_ionq_qiskit_opt1_2_opt_0.qasm,0.720703125
qft_nativegates_ionq_qiskit_opt1_2_opt_1.qasm,0.7646484375
qft_nativegates_ionq_qiskit_opt1_2_opt_2.qasm,0.9453125
qft_nativegates_ionq_qiskit_opt1_2_opt_3.qasm,0.9609375
twolocalrandom_nativegates_quantinuum_qiskit_opt3_2_opt_0.qasm,0.826171875
twolocalrandom_nativegates_quantinuum_qiskit_opt3_2_opt_1.qasm,0.8193359375
twolocalrandom_nativegates_quantinuum_qiskit_opt3_2_opt_2.qasm,0.9501953125
twolocalrandom_nativegates_quantinuum_qiskit_opt3_2_opt_3.qasm,0.951171875
pricingcall_indep_qiskit_7_opt_0.qasm,0.015625
pricingcall_indep_qiskit_7_opt_1.qasm,0.0556640625
pricingcall_indep_qiskit_7_opt_2.qasm,0.0517578125
pricingcall_indep_qiskit_7_opt_3.qasm,0.052734375
qpeinexact_nativegates_ionq_qiskit_opt3_4_opt_0.qasm,0.3583984375
qpeinexact_nativegates_ionq_qiskit_opt3_4_opt_1.qasm,0.57421875
qpeinexact_nativegates_ionq_qiskit_opt3_4_opt_2.qasm,0.79296875
qpeinexact_nativegates_ionq_qiskit_opt3_4_opt_3.qasm,0.771484375
pricingput_indep_qiskit_5_opt_0.qasm,0.1474609375
pricingput_indep_qiskit_5_opt_1.qasm,0.2724609375
pricingput_indep_qiskit_5_opt_2.qasm,0.3193359375
pricingput_indep_qiskit_5_opt_3.qasm,0.3388671875
wstate_nativegates_ibm_qiskit_opt1_9_opt_0.qasm,0.2138671875
wstate_nativegates_ibm_qiskit_opt1_9_opt_1.qasm,0.66015625
wstate_nativegates_ibm_qiskit_opt1_9_opt_2.qasm,0.6787109375
wstate_nativegates_ibm_qiskit_opt1_9_opt_3.qasm,0.6767578125
qpeexact_nativegates_rigetti_tket_9_opt_0.qasm,0.0224609375
qpeexact_nativegates_rigetti_tket_9_opt_1.qasm,0.111328125
qpeexact_nativegates_rigetti_tket_9_opt_2.qasm,0.1513671875
qpeexact_nativegates_rigetti_tket_9_opt_3.qasm,0.1083984375
random_nativegates_ibm_qiskit_opt0_5_opt_0.qasm,0.3115234375
random_nativegates_ibm_qiskit_opt0_5_opt_1.qasm,0.552734375
random_nativegates_ibm_qiskit_opt0_5_opt_2.qasm,0.599609375
random_nativegates_ibm_qiskit_opt0_5_opt_3.qasm,0.59375
realamprandom_nativegates_quantinuum_qiskit_opt3_4_opt_0.qasm,0.146484375
realamprandom_nativegates_quantinuum_qiskit_opt3_4_opt_1.qasm,0.384765625
realamprandom_nativegates_quantinuum_qiskit_opt3_4_opt_2.qasm,0.5
realamprandom_nativegates_quantinuum_qiskit_opt3_4_opt_3.qasm,0.4716796875
qpeexact_nativegates_quantinuum_qiskit_opt3_6_opt_0.qasm,0.1103515625
qpeexact_nativegates_quantinuum_qiskit_opt3_6_opt_1.qasm,0.267578125
qpeexact_nativegates_quantinuum_qiskit_opt3_6_opt_2.qasm,0.466796875
qpeexact_nativegates_quantinuum_qiskit_opt3_6_opt_3.qasm,0.490234375
wstate_nativegates_quantinuum_qiskit_opt3_3_opt_0.qasm,0.765625
wstate_nativegates_quantinuum_qiskit_opt3_3_opt_1.qasm,0.74609375
wstate_nativegates_quantinuum_qiskit_opt3_3_opt_2.qasm,0.921875
wstate_nativegates_quantinuum_qiskit_opt3_3_opt_3.qasm,0.9248046875
qwalk-noancilla_nativegates_rigetti_qiskit_opt0_8_opt_0.qasm,0.017578125
qwalk-noancilla_nativegates_rigetti_qiskit_opt0_8_opt_1.qasm,0.0185546875
qwalk-noancilla_nativegates_rigetti_qiskit_opt0_8_opt_2.qasm,0.015625
qwalk-noancilla_nativegates_rigetti_qiskit_opt0_8_opt_3.qasm,0.0224609375
su2random_nativegates_ibm_qiskit_opt0_2_opt_0.qasm,0.88671875
su2random_nativegates_ibm_qiskit_opt0_2_opt_1.qasm,0.8681640625
su2random_nativegates_ibm_qiskit_opt0_2_opt_2.qasm,0.9423828125
su2random_nativegates_ibm_qiskit_opt0_2_opt_3.qasm,0.94140625
portfoliovqe_nativegates_ibm_qiskit_opt3_6_opt_0.qasm,0.03125
portfoliovqe_nativegates_ibm_qiskit_opt3_6_opt_1.qasm,0.1162109375
portfoliovqe_nativegates_ibm_qiskit_opt3_6_opt_2.qasm,0.154296875
portfoliovqe_nativegates_ibm_qiskit_opt3_6_opt_3.qasm,0.142578125
qwalk-noancilla_nativegates_ionq_tket_4_opt_0.qasm,0.0830078125
qwalk-noancilla_nativegates_ionq_tket_4_opt_1.qasm,0.0751953125
qwalk-noancilla_nativegates_ionq_tket_4_opt_2.qasm,0.10546875
qwalk-noancilla_nativegates_ionq_tket_4_opt_3.qasm,0.099609375
ghz_nativegates_rigetti_qiskit_opt0_7_opt_0.qasm,0.474609375
ghz_nativegates_rigetti_qiskit_opt0_7_opt_1.qasm,0.8359375
ghz_nativegates_rigetti_qiskit_opt0_7_opt_2.qasm,0.833984375
ghz_nativegates_rigetti_qiskit_opt0_7_opt_3.qasm,0.8251953125
qwalk-noancilla_nativegates_quantinuum_qiskit_opt0_7_opt_0.qasm,0.0341796875
qwalk-noancilla_nativegates_quantinuum_qiskit_opt0_7_opt_1.qasm,0.068359375
qwalk-noancilla_nativegates_quantinuum_qiskit_opt0_7_opt_2.qasm,0.0185546875
qwalk-noancilla_nativegates_quantinuum_qiskit_opt0_7_opt_3.qasm,0.01953125
grover-noancilla_nativegates_ionq_qiskit_opt0_8_opt_0.qasm,0.00390625
grover-noancilla_nativegates_ionq_qiskit_opt0_8_opt_1.qasm,0.0068359375
grover-noancilla_nativegates_ionq_qiskit_opt0_8_opt_2.qasm,0.0068359375
grover-noancilla_nativegates_ionq_qiskit_opt0_8_opt_3.qasm,0.001953125
qaoa_nativegates_quantinuum_qiskit_opt3_7_opt_0.qasm,0.2255859375
qaoa_nativegates_quantinuum_qiskit_opt3_7_opt_1.qasm,0.4677734375
qaoa_nativegates_quantinuum_qiskit_opt3_7_opt_2.qasm,0.4697265625
qaoa_nativegates_quantinuum_qiskit_opt3_7_opt_3.qasm,0.501953125
qnn_nativegates_quantinuum_qiskit_opt3_4_opt_0.qasm,0.1904296875
qnn_nativegates_quantinuum_qiskit_opt3_4_opt_1.qasm,0.396484375
qnn_nativegates_quantinuum_qiskit_opt3_4_opt_2.qasm,0.529296875
qnn_nativegates_quantinuum_qiskit_opt3_4_opt_3.qasm,0.56640625
grover-v-chain_nativegates_ionq_tket_4_opt_0.qasm,0.083984375
grover-v-chain_nativegates_ionq_tket_4_opt_1.qasm,0.185546875
grover-v-chain_nativegates_ionq_tket_4_opt_2.qasm,0.3291015625
grover-v-chain_nativegates_ionq_tket_4_opt_3.qasm,0.30859375
portfoliovqe_nativegates_quantinuum_qiskit_opt1_7_opt_0.qasm,0.0087890625
portfoliovqe_nativegates_quantinuum_qiskit_opt1_7_opt_1.qasm,0.015625
portfoliovqe_nativegates_quantinuum_qiskit_opt1_7_opt_2.qasm,0.056640625
portfoliovqe_nativegates_quantinuum_qiskit_opt1_7_opt_3.qasm,0.0478515625
realamprandom_nativegates_ionq_tket_7_opt_0.qasm,0.009765625
realamprandom_nativegates_ionq_tket_7_opt_1.qasm,0.0234375
realamprandom_nativegates_ionq_tket_7_opt_2.qasm,0.029296875
realamprandom_nativegates_ionq_tket_7_opt_3.qasm,0.0419921875
graphstate_nativegates_quantinuum_qiskit_opt0_3_opt_0.qasm,0.6474609375
graphstate_nativegates_quantinuum_qiskit_opt0_3_opt_1.qasm,0.85546875
graphstate_nativegates_quantinuum_qiskit_opt0_3_opt_2.qasm,0.9287109375
graphstate_nativegates_quantinuum_qiskit_opt0_3_opt_3.qasm,0.8828125
grover-v-chain_indep_qiskit_4_opt_0.qasm,0.1162109375
grover-v-chain_indep_qiskit_4_opt_1.qasm,0.3076171875
grover-v-chain_indep_qiskit_4_opt_2.qasm,0.3369140625
grover-v-chain_indep_qiskit_4_opt_3.qasm,0.3505859375
su2random_nativegates_rigetti_qiskit_opt0_5_opt_0.qasm,0.0927734375
su2random_nativegates_rigetti_qiskit_opt0_5_opt_1.qasm,0.251953125
su2random_nativegates_rigetti_qiskit_opt0_5_opt_2.qasm,0.2802734375
su2random_nativegates_rigetti_qiskit_opt0_5_opt_3.qasm,0.2685546875
realamprandom_nativegates_quantinuum_tket_8_opt_0.qasm,0.001953125
realamprandom_nativegates_quantinuum_tket_8_opt_1.qasm,0.0048828125
realamprandom_nativegates_quantinuum_tket_8_opt_2.qasm,0.0068359375
realamprandom_nativegates_quantinuum_tket_8_opt_3.qasm,0.015625
vqe_nativegates_ionq_tket_6_opt_0.qasm,0.4462890625
vqe_nativegates_ionq_tket_6_opt_1.qasm,0.7177734375
vqe_nativegates_ionq_tket_6_opt_2.qasm,0.8076171875
vqe_nativegates_ionq_tket_6_opt_3.qasm,0.8291015625
qwalk-noancilla_nativegates_ionq_tket_8_opt_0.qasm,0.00390625
qwalk-noancilla_nativegates_ionq_tket_8_opt_1.qasm,0.0009765625
qwalk-noancilla_nativegates_ionq_tket_8_opt_2.qasm,0.00390625
qwalk-noancilla_nativegates_ionq_tket_8_opt_3.qasm,0.005859375
qpeinexact_nativegates_quantinuum_tket_7_opt_0.qasm,0.0830078125
qpeinexact_nativegates_quantinuum_tket_7_opt_1.qasm,0.30078125
qpeinexact_nativegates_quantinuum_tket_7_opt_2.qasm,0.34375
qpeinexact_nativegates_quantinuum_tket_7_opt_3.qasm,0.3310546875
qft_indep_qiskit_8_opt_0.qasm,0.0380859375
qft_indep_qiskit_8_opt_1.qasm,0.1982421875
qft_indep_qiskit_8_opt_2.qasm,0.3076171875
qft_indep_qiskit_8_opt_3.qasm,0.2958984375
qpeexact_nativegates_ibm_qiskit_opt2_2_opt_0.qasm,0.9130859375
qpeexact_nativegates_ibm_qiskit_opt2_2_opt_1.qasm,0.9111328125
qpeexact_nativegates_ibm_qiskit_opt2_2_opt_2.qasm,0.9765625
qpeexact_nativegates_ibm_qiskit_opt2_2_opt_3.qasm,0.978515625
qpeexact_nativegates_rigetti_tket_7_opt_0.qasm,0.1220703125
qpeexact_nativegates_rigetti_tket_7_opt_1.qasm,0.359375
qpeexact_nativegates_rigetti_tket_7_opt_2.qasm,0.369140625
qpeexact_nativegates_rigetti_tket_7_opt_3.qasm,0.40625
pricingput_nativegates_ibm_qiskit_opt0_9_opt_0.qasm,0.005859375
pricingput_nativegates_ibm_qiskit_opt0_9_opt_1.qasm,0.013671875
pricingput_nativegates_ibm_qiskit_opt0_9_opt_2.qasm,0.0185546875
pricingput_nativegates_ibm_qiskit_opt0_9_opt_3.qasm,0.0224609375
qpeinexact_nativegates_ibm_qiskit_opt1_5_opt_0.qasm,0.3310546875
qpeinexact_nativegates_ibm_qiskit_opt1_5_opt_1.qasm,0.5068359375
qpeinexact_nativegates_ibm_qiskit_opt1_5_opt_2.qasm,0.5234375
qpeinexact_nativegates_ibm_qiskit_opt1_5_opt_3.qasm,0.5322265625
random_nativegates_quantinuum_qiskit_opt1_2_opt_0.qasm,0.7470703125
random_nativegates_quantinuum_qiskit_opt1_2_opt_1.qasm,0.7548828125
random_nativegates_quantinuum_qiskit_opt1_2_opt_2.qasm,0.9521484375
random_nativegates_quantinuum_qiskit_opt1_2_opt_3.qasm,0.974609375
qftentangled_nativegates_rigetti_qiskit_opt3_7_opt_0.qasm,0.041015625
qftentangled_nativegates_rigetti_qiskit_opt3_7_opt_1.qasm,0.1640625
qftentangled_nativegates_rigetti_qiskit_opt3_7_opt_2.qasm,0.162109375
qftentangled_nativegates_rigetti_qiskit_opt3_7_opt_3.qasm,0.158203125
graphstate_nativegates_ibm_qiskit_opt0_6_opt_0.qasm,0.6845703125
graphstate_nativegates_ibm_qiskit_opt0_6_opt_1.qasm,0.8056640625
graphstate_nativegates_ibm_qiskit_opt0_6_opt_2.qasm,0.794921875
graphstate_nativegates_ibm_qiskit_opt0_6_opt_3.qasm,0.7705078125
pricingcall_nativegates_quantinuum_qiskit_opt2_9_opt_0.qasm,0.00390625
pricingcall_nativegates_quantinuum_qiskit_opt2_9_opt_1.qasm,0.0078125
pricingcall_nativegates_quantinuum_qiskit_opt2_9_opt_2.qasm,0.017578125
pricingcall_nativegates_quantinuum_qiskit_opt2_9_opt_3.qasm,0.0166015625
qpeinexact_nativegates_rigetti_qiskit_opt2_10_opt_0.qasm,0.001953125
qpeinexact_nativegates_rigetti_qiskit_opt2_10_opt_1.qasm,0.0400390625
qpeinexact_nativegates_rigetti_qiskit_opt2_10_opt_2.qasm,0.037109375
qpeinexact_nativegates_rigetti_qiskit_opt2_10_opt_3.qasm,0.037109375
grover-noancilla_nativegates_rigetti_qiskit_opt2_5_opt_0.qasm,0.0146484375
grover-noancilla_nativegates_rigetti_qiskit_opt2_5_opt_1.qasm,0.0224609375
grover-noancilla_nativegates_rigetti_qiskit_opt2_5_opt_2.qasm,0.0302734375
grover-noancilla_nativegates_rigetti_qiskit_opt2_5_opt_3.qasm,0.0263671875
qaoa_nativegates_rigetti_qiskit_opt3_3_opt_0.qasm,0.486328125
qaoa_nativegates_rigetti_qiskit_opt3_3_opt_1.qasm,0.74609375
qaoa_nativegates_rigetti_qiskit_opt3_3_opt_2.qasm,0.7529296875
qaoa_nativegates_rigetti_qiskit_opt3_3_opt_3.qasm,0.7666015625
qpeinexact_nativegates_rigetti_qiskit_opt2_4_opt_0.qasm,0.48046875
qpeinexact_nativegates_rigetti_qiskit_opt2_4_opt_1.qasm,0.6982421875
qpeinexact_nativegates_rigetti_qiskit_opt2_4_opt_2.qasm,0.72265625
qpeinexact_nativegates_rigetti_qiskit_opt2_4_opt_3.qasm,0.724609375
qpeinexact_nativegates_rigetti_qiskit_opt2_9_opt_0.qasm,0.005859375
qpeinexact_nativegates_rigetti_qiskit_opt2_9_opt_1.qasm,0.0537109375
qpeinexact_nativegates_rigetti_qiskit_opt2_9_opt_2.qasm,0.0771484375
qpeinexact_nativegates_rigetti_qiskit_opt2_9_opt_3.qasm,0.07421875
qft_nativegates_ibm_qiskit_opt2_7_opt_0.qasm,0.15625
qft_nativegates_ibm_qiskit_opt2_7_opt_1.qasm,0.3359375
qft_nativegates_ibm_qiskit_opt2_7_opt_2.qasm,0.3427734375
qft_nativegates_ibm_qiskit_opt2_7_opt_3.qasm,0.3369140625
routing_nativegates_rigetti_qiskit_opt0_6_opt_0.qasm,0.375
routing_nativegates_rigetti_qiskit_opt0_6_opt_1.qasm,0.7509765625
routing_nativegates_rigetti_qiskit_opt0_6_opt_2.qasm,0.75390625
routing_nativegates_rigetti_qiskit_opt0_6_opt_3.qasm,0.7568359375
qpeinexact_nativegates_ibm_qiskit_opt2_3_opt_0.qasm,0.640625
qpeinexact_nativegates_ibm_qiskit_opt2_3_opt_1.qasm,0.837890625
qpeinexact_nativegates_ibm_qiskit_opt2_3_opt_2.qasm,0.8544921875
qpeinexact_nativegates_ibm_qiskit_opt2_3_opt_3.qasm,0.8671875
qnn_nativegates_quantinuum_qiskit_opt1_3_opt_0.qasm,0.3818359375
qnn_nativegates_quantinuum_qiskit_opt1_3_opt_1.qasm,0.58984375
qnn_nativegates_quantinuum_qiskit_opt1_3_opt_2.qasm,0.765625
qnn_nativegates_quantinuum_qiskit_opt1_3_opt_3.qasm,0.7607421875
pricingcall_nativegates_ibm_qiskit_opt3_7_opt_0.qasm,0.017578125
pricingcall_nativegates_ibm_qiskit_opt3_7_opt_1.qasm,0.048828125
pricingcall_nativegates_ibm_qiskit_opt3_7_opt_2.qasm,0.0625
pricingcall_nativegates_ibm_qiskit_opt3_7_opt_3.qasm,0.0498046875
graphstate_nativegates_ionq_tket_7_opt_0.qasm,0.359375
graphstate_nativegates_ionq_tket_7_opt_1.qasm,0.626953125
graphstate_nativegates_ionq_tket_7_opt_2.qasm,0.6943359375
graphstate_nativegates_ionq_tket_7_opt_3.qasm,0.697265625
qft_indep_qiskit_3_opt_0.qasm,0.7763671875
qft_indep_qiskit_3_opt_1.qasm,0.87890625
qft_indep_qiskit_3_opt_2.qasm,0.8984375
qft_indep_qiskit_3_opt_3.qasm,0.90625
qwalk-noancilla_nativegates_ibm_qiskit_opt0_3_opt_0.qasm,0.2265625
qwalk-noancilla_nativegates_ibm_qiskit_opt0_3_opt_1.qasm,0.4619140625
qwalk-noancilla_nativegates_ibm_qiskit_opt0_3_opt_2.qasm,0.4873046875
qwalk-noancilla_nativegates_ibm_qiskit_opt0_3_opt_3.qasm,0.509765625
wstate_nativegates_ionq_qiskit_opt2_3_opt_0.qasm,0.732421875
wstate_nativegates_ionq_qiskit_opt2_3_opt_1.qasm,0.75
wstate_nativegates_ionq_qiskit_opt2_3_opt_2.qasm,0.9365234375
wstate_nativegates_ionq_qiskit_opt2_3_opt_3.qasm,0.927734375
qwalk-noancilla_nativegates_ionq_qiskit_opt1_3_opt_0.qasm,0.154296875
qwalk-noancilla_nativegates_ionq_qiskit_opt1_3_opt_1.qasm,0.25
qwalk-noancilla_nativegates_ionq_qiskit_opt1_3_opt_2.qasm,0.3623046875
qwalk-noancilla_nativegates_ionq_qiskit_opt1_3_opt_3.qasm,0.3974609375
qftentangled_indep_tket_2_opt_0.qasm,0.81640625
qftentangled_indep_tket_2_opt_1.qasm,0.853515625
qftentangled_indep_tket_2_opt_2.qasm,0.970703125
qftentangled_indep_tket_2_opt_3.qasm,0.96875
grover-v-chain_nativegates_ionq_qiskit_opt2_9_opt_0.qasm,0.0029296875
grover-v-chain_nativegates_ionq_qiskit_opt2_9_opt_1.qasm,0.0029296875
grover-v-chain_nativegates_ionq_qiskit_opt2_9_opt_2.qasm,0.001953125
grover-v-chain_nativegates_ionq_qiskit_opt2_9_opt_3.qasm,0.0009765625
realamprandom_nativegates_quantinuum_qiskit_opt3_10_opt_0.qasm,0.001953125
realamprandom_nativegates_quantinuum_qiskit_opt3_10_opt_1.qasm,0.0009765625
realamprandom_nativegates_quantinuum_qiskit_opt3_10_opt_2.qasm,0.0029296875
realamprandom_nativegates_quantinuum_qiskit_opt3_10_opt_3.qasm,0.0009765625
vqe_nativegates_ionq_qiskit_opt1_5_opt_0.qasm,0.50390625
vqe_nativegates_ionq_qiskit_opt1_5_opt_1.qasm,0.7236328125
vqe_nativegates_ionq_qiskit_opt1_5_opt_2.qasm,0.87890625
vqe_nativegates_ionq_qiskit_opt1_5_opt_3.qasm,0.861328125
portfolioqaoa_nativegates_rigetti_qiskit_opt2_5_opt_0.qasm,0.0556640625
portfolioqaoa_nativegates_rigetti_qiskit_opt2_5_opt_1.qasm,0.1904296875
portfolioqaoa_nativegates_rigetti_qiskit_opt2_5_opt_2.qasm,0.205078125
portfolioqaoa_nativegates_rigetti_qiskit_opt2_5_opt_3.qasm,0.1787109375
random_nativegates_ibm_tket_10_opt_0.qasm,0.0
random_nativegates_ibm_tket_10_opt_1.qasm,0.0048828125
random_nativegates_ibm_tket_10_opt_2.qasm,0.0078125
random_nativegates_ibm_tket_10_opt_3.qasm,0.005859375
qpeinexact_nativegates_quantinuum_qiskit_opt0_8_opt_0.qasm,0.0087890625
qpeinexact_nativegates_quantinuum_qiskit_opt0_8_opt_1.qasm,0.046875
qpeinexact_nativegates_quantinuum_qiskit_opt0_8_opt_2.qasm,0.173828125
qpeinexact_nativegates_quantinuum_qiskit_opt0_8_opt_3.qasm,0.1484375
random_nativegates_quantinuum_qiskit_opt2_8_opt_0.qasm,0.0078125
random_nativegates_quantinuum_qiskit_opt2_8_opt_1.qasm,0.0166015625
random_nativegates_quantinuum_qiskit_opt2_8_opt_2.qasm,0.0537109375
random_nativegates_quantinuum_qiskit_opt2_8_opt_3.qasm,0.0380859375
qftentangled_nativegates_ionq_qiskit_opt1_9_opt_0.qasm,0.001953125
qftentangled_nativegates_ionq_qiskit_opt1_9_opt_1.qasm,0.009765625
qftentangled_nativegates_ionq_qiskit_opt1_9_opt_2.qasm,0.0556640625
qftentangled_nativegates_ionq_qiskit_opt1_9_opt_3.qasm,0.0546875
su2random_nativegates_ionq_qiskit_opt1_4_opt_0.qasm,0.158203125
su2random_nativegates_ionq_qiskit_opt1_4_opt_1.qasm,0.4013671875
su2random_nativegates_ionq_qiskit_opt1_4_opt_2.qasm,0.5283203125
su2random_nativegates_ionq_qiskit_opt1_4_opt_3.qasm,0.515625
su2random_nativegates_quantinuum_qiskit_opt2_8_opt_0.qasm,0.001953125
su2random_nativegates_quantinuum_qiskit_opt2_8_opt_1.qasm,0.0068359375
su2random_nativegates_quantinuum_qiskit_opt2_8_opt_2.qasm,0.0078125
su2random_nativegates_quantinuum_qiskit_opt2_8_opt_3.qasm,0.01171875
grover-v-chain_nativegates_ibm_qiskit_opt0_3_opt_0.qasm,0.662109375
grover-v-chain_nativegates_ibm_qiskit_opt0_3_opt_1.qasm,0.8203125
grover-v-chain_nativegates_ibm_qiskit_opt0_3_opt_2.qasm,0.8232421875
grover-v-chain_nativegates_ibm_qiskit_opt0_3_opt_3.qasm,0.8583984375
vqe_nativegates_rigetti_qiskit_opt3_7_opt_0.qasm,0.3623046875
vqe_nativegates_rigetti_qiskit_opt3_7_opt_1.qasm,0.7939453125
vqe_nativegates_rigetti_qiskit_opt3_7_opt_2.qasm,0.7822265625
vqe_nativegates_rigetti_qiskit_opt3_7_opt_3.qasm,0.78125
ae_nativegates_rigetti_tket_6_opt_0.qasm,0.1494140625
ae_nativegates_rigetti_tket_6_opt_1.qasm,0.4130859375
ae_nativegates_rigetti_tket_6_opt_2.qasm,0.4287109375
ae_nativegates_rigetti_tket_6_opt_3.qasm,0.408203125
ae_nativegates_quantinuum_tket_6_opt_0.qasm,0.123046875
ae_nativegates_quantinuum_tket_6_opt_1.qasm,0.431640625
ae_nativegates_quantinuum_tket_6_opt_2.qasm,0.4345703125
ae_nativegates_quantinuum_tket_6_opt_3.qasm,0.3818359375
qft_nativegates_ionq_qiskit_opt2_7_opt_0.qasm,0.0283203125
qft_nativegates_ionq_qiskit_opt2_7_opt_1.qasm,0.15625
qft_nativegates_ionq_qiskit_opt2_7_opt_2.qasm,0.2431640625
qft_nativegates_ionq_qiskit_opt2_7_opt_3.qasm,0.310546875
portfolioqaoa_nativegates_quantinuum_tket_5_opt_0.qasm,0.0458984375
portfolioqaoa_nativegates_quantinuum_tket_5_opt_1.qasm,0.1787109375
portfolioqaoa_nativegates_quantinuum_tket_5_opt_2.qasm,0.16015625
portfolioqaoa_nativegates_quantinuum_tket_5_opt_3.qasm,0.1572265625
random_nativegates_rigetti_qiskit_opt1_3_opt_0.qasm,0.5205078125
random_nativegates_rigetti_qiskit_opt1_3_opt_1.qasm,0.697265625
random_nativegates_rigetti_qiskit_opt1_3_opt_2.qasm,0.8017578125
random_nativegates_rigetti_qiskit_opt1_3_opt_3.qasm,0.7890625
dj_nativegates_rigetti_qiskit_opt0_2_opt_0.qasm,0.9169921875
dj_nativegates_rigetti_qiskit_opt0_2_opt_1.qasm,0.939453125
dj_nativegates_rigetti_qiskit_opt0_2_opt_2.qasm,0.9794921875
dj_nativegates_rigetti_qiskit_opt0_2_opt_3.qasm,0.9716796875
ae_nativegates_ibm_qiskit_opt2_7_opt_0.qasm,0.060546875
ae_nativegates_ibm_qiskit_opt2_7_opt_1.qasm,0.2255859375
ae_nativegates_ibm_qiskit_opt2_7_opt_2.qasm,0.2451171875
ae_nativegates_ibm_qiskit_opt2_7_opt_3.qasm,0.3017578125
portfolioqaoa_nativegates_quantinuum_qiskit_opt3_7_opt_0.qasm,0.0078125
portfolioqaoa_nativegates_quantinuum_qiskit_opt3_7_opt_1.qasm,0.02734375
portfolioqaoa_nativegates_quantinuum_qiskit_opt3_7_opt_2.qasm,0.025390625
portfolioqaoa_nativegates_quantinuum_qiskit_opt3_7_opt_3.qasm,0.033203125
grover-noancilla_nativegates_oqc_qiskit_opt0_2_opt_0.qasm,0.9384765625
grover-noancilla_nativegates_oqc_qiskit_opt0_2_opt_1.qasm,0.93359375
grover-noancilla_nativegates_oqc_qiskit_opt0_2_opt_2.qasm,0.990234375
grover-noancilla_nativegates_oqc_qiskit_opt0_2_opt_3.qasm,0.9931640625
portfolioqaoa_nativegates_ionq_tket_10_opt_0.qasm,0.0029296875
portfolioqaoa_nativegates_ionq_tket_10_opt_1.qasm,0.001953125
portfolioqaoa_nativegates_ionq_tket_10_opt_2.qasm,0.0009765625
portfolioqaoa_nativegates_ionq_tket_10_opt_3.qasm,0.00390625
qpeexact_nativegates_ibm_qiskit_opt2_8_opt_0.qasm,0.0322265625
qpeexact_nativegates_ibm_qiskit_opt2_8_opt_1.qasm,0.1103515625
qpeexact_nativegates_ibm_qiskit_opt2_8_opt_2.qasm,0.1875
qpeexact_nativegates_ibm_qiskit_opt2_8_opt_3.qasm,0.19921875
qftentangled_nativegates_ionq_qiskit_opt0_3_opt_0.qasm,0.43359375
qftentangled_nativegates_ionq_qiskit_opt0_3_opt_1.qasm,0.6943359375
qftentangled_nativegates_ionq_qiskit_opt0_3_opt_2.qasm,0.7666015625
qftentangled_nativegates_ionq_qiskit_opt0_3_opt_3.qasm,0.7900390625
tsp_nativegates_ionq_qiskit_opt3_4_opt_0.qasm,0.5
tsp_nativegates_ionq_qiskit_opt3_4_opt_1.qasm,0.5126953125
